Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
OpenMeteo-ERA5-2016,sunfield,Wheatland County,AB,Canada,51.18978,-113.66769,-7,961
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Wspd,Pressure,RH
1900,3,30,16,30,208.0,75.8,169.0,10.1,7.04,905.2,54.0
1900,3,30,17,30,178.0,95.0,141.0,9.4,5.57,905.5,58.0
1900,3,30,18,30,70.0,8.3,68.0,8.4,4.30,905.7,65.0
1900,3,30,19,30,17.0,10.2,16.0,7.1,3.62,905.7,74.0
1900,3,30,20,30,0.0,0.0,0.0,5.9,3.47,905.8,85.0
1900,3,30,21,30,0.0,0.0,0.0,5.0,3.44,906.2,91.0
1900,3,30,22,30,0.0,0.0,0.0,4.5,3.76,906.4,97.0
1900,3,30,23,30,0.0,0.0,0.0,4.3,3.94,906.8,98.0
1900,3,31,0,30,0.0,0.0,0.0,3.9,4.16,907.4,97.0
1900,3,31,1,30,0.0,0.0,0.0,3.6,3.98,907.6,98.0
1900,3,31,2,30,0.0,0.0,0.0,3.5,3.94,908.0,98.0
1900,3,31,3,30,0.0,0.0,0.0,3.4,3.81,908.4,96.0
1900,3,31,4,30,0.0,0.0,0.0,3.2,3.79,908.5,96.0
1900,3,31,5,30,0.0,0.0,0.0,2.8,3.67,908.7,96.0
1900,3,31,6,30,0.0,0.0,0.0,2.5,3.35,909.3,96.0
1900,3,31,7,30,15.0,52.6,11.0,2.1,3.10,909.5,97.0
1900,3,31,8,30,86.0,170.1,52.0,2.4,3.09,909.7,94.0
1900,3,31,9,30,203.0,295.1,99.0,2.8,3.81,909.7,91.0
1900,3,31,10,30,266.0,195.8,171.0,4.1,4.05,910.0,78.0
1900,3,31,11,30,390.0,293.7,217.0,5.6,4.63,910.4,66.0
1900,3,31,12,30,485.0,409.4,216.0,6.6,4.71,910.2,55.0
1900,3,31,13,30,522.0,375.5,265.0,7.6,4.42,910.0,50.0
1900,3,31,14,30,532.0,457.2,226.0,8.5,3.98,909.6,46.0
1900,3,31,15,30,434.0,301.9,249.0,8.9,3.59,908.6,45.0
1900,3,31,16,30,395.0,451.0,161.0,9.4,3.01,908.0,44.0
1900,3,31,17,30,183.0,94.0,146.0,8.8,2.13,907.5,46.0
1900,3,31,18,30,177.0,381.9,83.0,8.1,1.02,907.0,49.0
1900,3,31,19,30,53.0,309.6,22.0,6.3,1.58,906.1,56.0
1900,3,31,20,30,0.0,0.0,0.0,4.6,2.61,905.4,61.0
1900,3,31,21,30,0.0,0.0,0.0,3.8,3.35,904.9,63.0
1900,3,31,22,30,0.0,0.0,0.0,3.5,3.49,904.7,63.0
1900,3,31,23,30,0.0,0.0,0.0,3.1,3.09,904.5,64.0
1900,4,1,0,30,0.0,0.0,0.0,2.9,2.75,904.1,72.0
1900,4,1,1,30,0.0,0.0,0.0,2.1,2.64,902.8,78.0
1900,4,1,2,30,0.0,0.0,0.0,2.1,3.31,902.6,78.0
1900,4,1,3,30,0.0,0.0,0.0,3.2,4.53,902.5,68.0
1900,4,1,4,30,0.0,0.0,0.0,4.3,4.80,903.6,61.0
1900,4,1,5,30,0.0,0.0,0.0,4.6,4.83,904.1,60.0
1900,4,1,6,30,0.0,0.0,0.0,4.5,4.52,904.5,63.0
1900,4,1,7,30,29.0,202.6,13.0,4.7,4.27,905.2,66.0
1900,4,1,8,30,161.0,510.4,56.0,6.6,3.86,906.0,63.0
1900,4,1,9,30,327.0,697.9,77.0,9.3,3.08,907.0,54.0
1900,4,1,10,30,482.0,798.7,90.0,11.5,3.18,907.1,48.0
1900,4,1,11,30,611.0,878.1,89.0,13.3,3.47,907.5,42.0
1900,4,1,12,30,704.0,931.9,87.0,15.4,3.71,907.8,32.0
1900,4,1,13,30,737.0,934.4,93.0,16.2,3.62,907.7,30.0
1900,4,1,14,30,718.0,934.8,88.0,16.8,3.20,907.7,29.0
1900,4,1,15,30,651.0,928.2,78.0,17.1,2.65,906.2,28.0
1900,4,1,16,30,538.0,892.5,71.0,17.2,1.81,905.9,28.0
1900,4,1,17,30,390.0,823.9,62.0,16.9,1.50,905.9,30.0
1900,4,1,18,30,222.0,694.6,48.0,15.3,2.60,904.8,40.0
1900,4,1,19,30,64.0,420.4,21.0,12.6,3.10,904.1,47.0
1900,4,1,20,30,0.0,0.0,0.0,10.4,3.19,903.7,52.0
1900,4,1,21,30,0.0,0.0,0.0,8.9,3.22,903.1,56.0
1900,4,1,22,30,0.0,0.0,0.0,7.7,3.42,902.8,59.0
1900,4,1,23,30,0.0,0.0,0.0,6.4,3.20,901.8,62.0
1900,4,2,0,30,0.0,0.0,0.0,5.8,2.86,901.2,62.0
1900,4,2,1,30,0.0,0.0,0.0,4.5,2.69,899.7,68.0
1900,4,2,2,30,0.0,0.0,0.0,3.7,3.09,898.5,71.0
1900,4,2,3,30,0.0,0.0,0.0,3.5,3.71,897.8,70.0
1900,4,2,4,30,0.0,0.0,0.0,3.7,4.24,897.9,65.0
1900,4,2,5,30,0.0,0.0,0.0,4.1,4.41,898.0,61.0
1900,4,2,6,30,0.0,0.0,0.0,4.5,4.50,898.0,58.0
1900,4,2,7,30,34.0,268.7,12.0,5.5,4.60,897.8,56.0
1900,4,2,8,30,182.0,657.0,43.0,8.5,4.50,898.4,51.0
1900,4,2,9,30,353.0,808.0,59.0,12.5,3.90,898.8,44.0
1900,4,2,10,30,509.0,888.7,68.0,15.9,3.92,899.3,37.0
1900,4,2,11,30,633.0,933.8,73.0,18.0,4.28,899.0,32.0
1900,4,2,12,30,721.0,962.3,79.0,18.9,4.18,898.7,25.0
1900,4,2,13,30,752.0,968.2,80.0,19.6,4.05,898.2,23.0
1900,4,2,14,30,730.0,960.9,78.0,20.0,4.28,897.7,22.0
1900,4,2,15,30,654.0,907.1,90.0,19.8,4.57,896.5,23.0
1900,4,2,16,30,524.0,794.2,105.0,19.1,5.43,896.0,26.0
1900,4,2,17,30,344.0,671.0,74.0,18.0,5.62,896.1,29.0
1900,4,2,18,30,226.0,686.8,51.0,16.5,5.87,895.9,31.0
1900,4,2,19,30,64.0,335.2,29.0,14.2,5.26,896.1,35.0
1900,4,2,20,30,0.0,0.0,0.0,12.2,4.62,896.2,40.0
1900,4,2,21,30,0.0,0.0,0.0,10.5,4.18,896.6,45.0
1900,4,2,22,30,0.0,0.0,0.0,9.2,3.94,897.0,50.0
1900,4,2,23,30,0.0,0.0,0.0,8.2,3.76,897.5,53.0
1900,4,3,0,30,0.0,0.0,0.0,7.5,3.64,897.8,54.0
1900,4,3,1,30,0.0,0.0,0.0,6.7,3.55,899.3,57.0
1900,4,3,2,30,0.0,0.0,0.0,6.3,3.64,900.2,58.0
1900,4,3,3,30,0.0,0.0,0.0,6.0,2.92,901.7,59.0
1900,4,3,4,30,0.0,0.0,0.0,5.4,2.69,901.7,61.0
1900,4,3,5,30,0.0,0.0,0.0,4.7,2.62,902.2,64.0
1900,4,3,6,30,0.0,0.0,0.0,4.0,2.44,902.4,67.0
1900,4,3,7,30,33.0,224.1,14.0,4.0,2.35,903.0,71.0
1900,4,3,8,30,147.0,460.1,47.0,6.1,1.80,904.5,65.0
1900,4,3,9,30,294.0,535.9,96.0,8.3,1.70,905.3,52.0
1900,4,3,10,30,415.0,633.9,97.0,9.4,1.53,905.8,47.0
1900,4,3,11,30,563.0,760.5,103.0,10.6,0.91,905.8,44.0
1900,4,3,12,30,689.0,883.8,95.0,11.8,0.32,906.1,38.0
1900,4,3,13,30,729.0,884.4,111.0,12.8,0.67,905.6,36.0
1900,4,3,14,30,703.0,846.1,125.0,13.7,0.78,905.5,34.0
1900,4,3,15,30,566.0,589.3,197.0,14.1,2.00,905.0,32.0
1900,4,3,16,30,399.0,409.9,181.0,14.0,2.52,904.4,32.0
1900,4,3,17,30,368.0,676.2,93.0,13.8,2.87,904.2,33.0
1900,4,3,18,30,206.0,509.5,74.0,12.9,3.21,903.9,36.0
1900,4,3,19,30,66.0,375.4,26.0,10.4,3.71,903.3,43.0
1900,4,3,20,30,0.0,0.0,0.0,8.7,3.71,903.6,48.0
1900,4,3,21,30,0.0,0.0,0.0,7.7,3.59,903.9,52.0
1900,4,3,22,30,0.0,0.0,0.0,6.7,3.68,903.9,56.0
1900,4,3,23,30,0.0,0.0,0.0,5.8,3.47,904.0,59.0
1900,4,4,0,30,0.0,0.0,0.0,5.1,3.54,903.7,59.0
1900,4,4,1,30,0.0,0.0,0.0,4.6,3.61,903.4,61.0
1900,4,4,2,30,0.0,0.0,0.0,4.1,3.48,903.0,63.0
1900,4,4,3,30,0.0,0.0,0.0,3.7,3.12,902.6,64.0
1900,4,4,4,30,0.0,0.0,0.0,3.2,2.78,902.0,67.0
1900,4,4,5,30,0.0,0.0,0.0,2.9,2.62,901.4,69.0
1900,4,4,6,30,0.0,0.0,0.0,2.6,2.41,900.6,71.0
1900,4,4,7,30,24.0,34.2,21.0,2.8,2.41,900.3,73.0
1900,4,4,8,30,106.0,53.8,94.0,4.2,2.36,900.3,69.0
1900,4,4,9,30,207.0,66.7,182.0,5.8,2.20,899.8,65.0
1900,4,4,10,30,313.0,112.4,256.0,7.8,2.15,899.1,59.0
1900,4,4,11,30,434.0,188.5,319.0,10.2,2.16,898.5,53.0
1900,4,4,12,30,546.0,317.6,331.0,11.9,2.52,897.0,49.0
1900,4,4,13,30,579.0,322.7,352.0,13.8,2.95,896.9,44.0
1900,4,4,14,30,548.0,302.5,340.0,15.3,3.13,896.0,38.0
1900,4,4,15,30,458.0,230.0,313.0,16.2,2.50,895.4,34.0
1900,4,4,16,30,370.0,167.9,280.0,16.4,2.25,894.7,33.0
1900,4,4,17,30,227.0,82.7,193.0,15.4,1.84,894.2,38.0
1900,4,4,18,30,96.0,0.0,96.0,13.8,2.20,893.4,42.0
1900,4,4,19,30,29.0,0.0,29.0,11.8,3.14,893.0,47.0
1900,4,4,20,30,1.0,0.0,1.0,10.3,3.91,892.9,51.0
1900,4,4,21,30,0.0,0.0,0.0,9.2,4.30,893.3,54.0
1900,4,4,22,30,0.0,0.0,0.0,8.4,5.37,894.0,57.0
1900,4,4,23,30,0.0,0.0,0.0,7.5,6.08,895.5,68.0
1900,4,5,0,30,0.0,0.0,0.0,6.9,7.51,897.0,80.0
1900,4,5,1,30,0.0,0.0,0.0,4.9,8.86,899.0,97.0
1900,4,5,2,30,0.0,0.0,0.0,3.5,9.44,900.4,99.0
1900,4,5,3,30,0.0,0.0,0.0,2.9,9.23,900.6,98.0
1900,4,5,4,30,0.0,0.0,0.0,3.2,8.10,901.5,90.0
1900,4,5,5,30,0.0,0.0,0.0,3.5,7.17,902.6,83.0
1900,4,5,6,30,0.0,0.0,0.0,3.6,6.35,903.4,75.0
1900,4,5,7,30,39.0,254.2,16.0,3.9,5.64,904.5,69.0
1900,4,5,8,30,190.0,616.5,49.0,5.4,4.00,905.2,64.0
1900,4,5,9,30,363.0,791.1,62.0,7.2,3.94,905.6,55.0
1900,4,5,10,30,529.0,896.0,70.0,9.2,4.10,906.1,45.0
1900,4,5,11,30,663.0,954.4,76.0,10.9,5.09,907.1,30.0
1900,4,5,12,30,672.0,749.5,161.0,11.8,4.72,906.4,27.0
1900,4,5,13,30,720.0,762.6,180.0,13.3,4.70,906.0,21.0
1900,4,5,14,30,690.0,747.0,173.0,13.9,4.21,905.8,21.0
1900,4,5,15,30,627.0,737.2,159.0,14.3,3.65,905.2,21.0
1900,4,5,16,30,460.0,594.0,139.0,14.0,4.40,904.6,23.0
1900,4,5,17,30,345.0,501.1,137.0,13.3,5.00,904.1,27.0
1900,4,5,18,30,237.0,665.3,59.0,12.2,4.46,903.5,31.0
1900,4,5,19,30,69.0,270.9,39.0,10.3,4.44,902.9,35.0
1900,4,5,20,30,1.0,0.0,1.0,8.8,4.47,902.4,39.0
1900,4,5,21,30,0.0,0.0,0.0,7.6,4.73,902.2,43.0
1900,4,5,22,30,0.0,0.0,0.0,6.6,5.22,901.4,46.0
1900,4,5,23,30,0.0,0.0,0.0,6.1,5.53,900.7,48.0
1900,4,6,0,30,0.0,0.0,0.0,6.9,5.91,900.6,45.0
1900,4,6,1,30,0.0,0.0,0.0,7.5,6.63,900.8,44.0
1900,4,6,2,30,0.0,0.0,0.0,7.9,6.83,901.4,43.0
1900,4,6,3,30,0.0,0.0,0.0,8.1,4.87,900.9,43.0
1900,4,6,4,30,0.0,0.0,0.0,8.0,5.77,901.3,44.0
1900,4,6,5,30,0.0,0.0,0.0,7.8,6.40,902.1,45.0
1900,4,6,6,30,0.0,0.0,0.0,7.8,6.01,902.9,45.0
1900,4,6,7,30,25.0,85.7,17.0,7.7,5.25,903.2,47.0
1900,4,6,8,30,142.0,354.1,59.0,8.6,4.18,904.2,49.0
1900,4,6,9,30,350.0,671.0,91.0,10.5,4.66,905.0,43.0
1900,4,6,10,30,519.0,865.6,71.0,12.2,5.58,905.8,38.0
1900,4,6,11,30,647.0,914.4,80.0,13.3,6.37,905.7,32.0
1900,4,6,12,30,594.0,550.5,216.0,13.5,6.29,905.6,31.0
1900,4,6,13,30,641.0,616.0,202.0,14.2,6.44,905.7,28.0
1900,4,6,14,30,525.0,320.2,302.0,14.6,6.04,905.8,25.0
1900,4,6,15,30,432.0,295.7,243.0,14.8,4.18,905.6,23.0
1900,4,6,16,30,293.0,137.7,218.0,14.5,4.27,905.9,23.0
1900,4,6,17,30,242.0,140.7,183.0,14.1,3.59,905.8,25.0
1900,4,6,18,30,124.0,114.1,93.0,13.1,2.61,906.5,28.0
1900,4,6,19,30,42.0,79.8,33.0,11.3,1.71,907.1,34.0
1900,4,6,20,30,1.0,0.0,1.0,9.3,1.63,907.4,41.0
1900,4,6,21,30,0.0,0.0,0.0,7.8,1.77,908.2,48.0
1900,4,6,22,30,0.0,0.0,0.0,6.5,1.72,909.1,52.0
1900,4,6,23,30,0.0,0.0,0.0,5.4,1.44,909.5,56.0
1900,4,7,0,30,0.0,0.0,0.0,4.0,1.35,909.7,64.0
1900,4,7,1,30,0.0,0.0,0.0,2.8,1.25,909.9,70.0
1900,4,7,2,30,0.0,0.0,0.0,1.7,1.26,909.7,75.0
1900,4,7,3,30,0.0,0.0,0.0,0.7,1.43,909.9,81.0
1900,4,7,4,30,0.0,0.0,0.0,-0.2,1.40,909.2,85.0
1900,4,7,5,30,0.0,0.0,0.0,-0.9,1.80,909.1,88.0
1900,4,7,6,30,0.0,0.0,0.0,-1.2,1.71,909.1,88.0
1900,4,7,7,30,53.0,364.0,18.0,0.0,2.18,909.5,86.0
1900,4,7,8,30,207.0,666.6,47.0,4.8,1.52,911.6,67.0
1900,4,7,9,30,377.0,804.7,62.0,8.2,1.49,912.5,51.0
1900,4,7,10,30,530.0,876.1,72.0,10.5,1.57,912.4,42.0
1900,4,7,11,30,658.0,932.7,75.0,12.2,1.30,912.4,37.0
1900,4,7,12,30,743.0,951.7,85.0,13.3,0.92,912.0,31.0
1900,4,7,13,30,774.0,957.8,87.0,14.4,0.54,911.7,29.0
1900,4,7,14,30,752.0,958.8,80.0,15.1,0.28,911.4,29.0
1900,4,7,15,30,679.0,915.5,90.0,15.6,1.08,910.7,28.0
1900,4,7,16,30,560.0,854.7,91.0,15.9,1.66,910.7,28.0
1900,4,7,17,30,401.0,739.2,88.0,15.7,2.26,910.4,29.0
1900,4,7,18,30,242.0,652.3,62.0,14.4,2.91,909.9,33.0
1900,4,7,19,30,85.0,472.5,30.0,11.6,3.01,909.2,40.0
1900,4,7,20,30,2.0,29.6,1.0,9.3,2.70,908.9,47.0
1900,4,7,21,30,0.0,0.0,0.0,7.8,2.33,908.6,53.0
1900,4,7,22,30,0.0,0.0,0.0,6.7,2.36,908.5,57.0
1900,4,7,23,30,0.0,0.0,0.0,5.7,2.66,908.3,60.0
1900,4,8,0,30,0.0,0.0,0.0,4.8,2.94,907.8,60.0
1900,4,8,1,30,0.0,0.0,0.0,4.3,3.26,907.5,60.0
1900,4,8,2,30,0.0,0.0,0.0,4.0,3.40,906.8,61.0
1900,4,8,3,30,0.0,0.0,0.0,3.6,3.42,906.1,61.0
1900,4,8,4,30,0.0,0.0,0.0,3.3,3.48,905.6,61.0
1900,4,8,5,30,0.0,0.0,0.0,2.9,3.48,904.8,62.0
1900,4,8,6,30,0.0,0.0,0.0,2.5,3.26,904.1,64.0
1900,4,8,7,30,55.0,303.1,25.0,3.1,3.23,903.9,63.0
1900,4,8,8,30,189.0,443.7,80.0,5.2,3.10,903.7,57.0
1900,4,8,9,30,344.0,546.8,127.0,7.8,3.16,902.6,51.0
1900,4,8,10,30,499.0,666.7,147.0,10.9,3.14,901.7,45.0
1900,4,8,11,30,645.0,842.8,114.0,14.3,3.14,900.8,39.0
1900,4,8,12,30,741.0,926.5,96.0,17.3,3.01,900.3,31.0
1900,4,8,13,30,782.0,982.3,73.0,20.0,2.90,899.2,27.0
1900,4,8,14,30,759.0,961.4,81.0,22.3,2.82,898.6,24.0
1900,4,8,15,30,672.0,841.6,127.0,23.5,2.62,896.3,20.0
1900,4,8,16,30,499.0,609.5,162.0,23.5,3.64,895.0,18.0
1900,4,8,17,30,341.0,395.3,172.0,22.1,4.52,893.7,22.0
1900,4,8,18,30,165.0,196.4,110.0,19.7,5.15,892.2,26.0
1900,4,8,19,30,50.0,24.9,47.0,17.2,4.62,890.3,32.0
1900,4,8,20,30,2.0,0.0,2.0,15.1,4.38,889.0,37.0
1900,4,8,21,30,0.0,0.0,0.0,13.9,4.47,888.3,40.0
1900,4,8,22,30,0.0,0.0,0.0,12.9,4.08,887.4,41.0
1900,4,8,23,30,0.0,0.0,0.0,11.6,3.50,887.5,43.0
1900,4,9,0,30,0.0,0.0,0.0,9.9,3.99,887.5,49.0
1900,4,9,1,30,0.0,0.0,0.0,10.5,7.06,890.4,47.0
1900,4,9,2,30,0.0,0.0,0.0,9.2,5.87,891.3,52.0
1900,4,9,3,30,0.0,0.0,0.0,8.5,5.29,892.9,52.0
1900,4,9,4,30,0.0,0.0,0.0,7.9,4.75,892.9,51.0
1900,4,9,5,30,0.0,0.0,0.0,7.5,5.44,893.2,48.0
1900,4,9,6,30,0.0,0.0,0.0,7.4,6.33,893.9,45.0
1900,4,9,7,30,63.0,412.7,21.0,7.8,6.90,894.9,42.0
1900,4,9,8,30,219.0,680.5,48.0,8.8,6.71,896.1,41.0
1900,4,9,9,30,387.0,807.9,62.0,9.6,7.92,896.7,40.0
1900,4,9,10,30,555.0,913.4,68.0,10.5,7.38,897.2,39.0
1900,4,9,11,30,655.0,908.7,78.0,11.8,7.92,897.4,33.0
1900,4,9,12,30,635.0,606.4,210.0,12.3,6.85,897.2,33.0
1900,4,9,13,30,511.0,272.6,313.0,12.5,6.20,897.1,32.0
1900,4,9,14,30,435.0,181.8,306.0,12.5,5.66,897.3,33.0
1900,4,9,15,30,606.0,655.1,179.0,12.7,6.38,896.8,34.0
1900,4,9,16,30,492.0,626.6,143.0,12.5,5.85,897.2,35.0
1900,4,9,17,30,376.0,630.2,104.0,11.9,5.57,897.5,36.0
1900,4,9,18,30,208.0,429.2,86.0,11.1,5.95,898.2,38.0
1900,4,9,19,30,65.0,216.1,38.0,10.0,6.10,899.3,41.0
1900,4,9,20,30,2.0,0.0,2.0,8.8,5.45,900.3,47.0
1900,4,9,21,30,0.0,0.0,0.0,7.2,5.01,901.2,55.0
1900,4,9,22,30,0.0,0.0,0.0,6.0,4.94,902.3,60.0
1900,4,9,23,30,0.0,0.0,0.0,4.7,4.92,903.6,64.0
1900,4,10,0,30,0.0,0.0,0.0,2.8,4.32,904.3,61.0
1900,4,10,1,30,0.0,0.0,0.0,1.6,3.55,904.9,61.0
1900,4,10,2,30,0.0,0.0,0.0,0.7,2.81,905.2,62.0
1900,4,10,3,30,0.0,0.0,0.0,0.0,1.81,906.3,64.0
1900,4,10,4,30,0.0,0.0,0.0,-0.7,1.22,906.4,67.0
1900,4,10,5,30,0.0,0.0,0.0,-1.3,1.06,906.4,73.0
1900,4,10,6,30,0.0,0.0,0.0,-0.8,0.45,906.8,68.0
1900,4,10,7,30,69.0,449.5,22.0,-0.3,0.30,906.7,65.0
1900,4,10,8,30,223.0,669.7,51.0,1.2,0.10,906.8,60.0
1900,4,10,9,30,402.0,839.0,60.0,3.0,0.80,906.6,54.0
1900,4,10,10,30,544.0,843.4,90.0,4.7,2.10,906.8,48.0
1900,4,10,11,30,598.0,657.9,177.0,6.2,2.30,906.8,42.0
1900,4,10,12,30,544.0,331.7,310.0,6.6,2.12,906.8,42.0
1900,4,10,13,30,586.0,332.6,343.0,7.5,1.71,906.1,39.0
1900,4,10,14,30,577.0,423.1,275.0,8.2,1.51,905.8,37.0
1900,4,10,15,30,520.0,356.8,286.0,8.6,2.60,904.8,36.0
1900,4,10,16,30,423.0,313.7,247.0,8.8,2.82,904.6,35.0
1900,4,10,17,30,330.0,371.8,168.0,8.8,2.83,904.7,36.0
1900,4,10,18,30,232.0,523.6,81.0,7.9,3.04,904.4,38.0
1900,4,10,19,30,91.0,425.8,36.0,6.1,3.40,903.8,44.0
1900,4,10,20,30,4.0,24.9,3.0,4.2,3.63,903.7,50.0
1900,4,10,21,30,0.0,0.0,0.0,3.0,3.83,903.5,55.0
1900,4,10,22,30,0.0,0.0,0.0,2.2,3.81,903.8,57.0
1900,4,10,23,30,0.0,0.0,0.0,1.4,3.69,903.4,60.0
1900,4,11,0,30,0.0,0.0,0.0,1.1,3.76,903.1,60.0
1900,4,11,1,30,0.0,0.0,0.0,0.7,3.86,902.8,62.0
1900,4,11,2,30,0.0,0.0,0.0,0.3,3.74,902.2,63.0
1900,4,11,3,30,0.0,0.0,0.0,-0.1,3.20,902.2,65.0
1900,4,11,4,30,0.0,0.0,0.0,-0.6,2.75,902.0,67.0
1900,4,11,5,30,0.0,0.0,0.0,-1.0,2.36,901.4,69.0
1900,4,11,6,30,1.0,0.0,1.0,-1.4,2.20,901.1,72.0
1900,4,11,7,30,72.0,447.3,24.0,-0.5,2.06,901.6,71.0
1900,4,11,8,30,230.0,674.6,53.0,1.7,1.96,901.7,61.0
1900,4,11,9,30,399.0,787.0,74.0,4.1,1.60,901.5,53.0
1900,4,11,10,30,547.0,841.0,90.0,6.8,1.30,901.1,47.0
1900,4,11,11,30,643.0,772.4,145.0,9.5,1.12,900.6,42.0
1900,4,11,12,30,760.0,942.1,91.0,12.3,1.22,900.1,35.0
1900,4,11,13,30,793.0,961.8,86.0,14.2,1.49,899.6,32.0
1900,4,11,14,30,724.0,849.6,114.0,15.5,1.78,899.5,30.0
1900,4,11,15,30,600.0,554.5,234.0,16.1,2.62,898.5,29.0
1900,4,11,16,30,431.0,320.3,250.0,16.3,2.88,897.9,29.0
1900,4,11,17,30,225.0,72.8,193.0,15.9,1.65,897.4,31.0
1900,4,11,18,30,80.0,0.0,80.0,14.1,0.85,896.6,37.0
1900,4,11,19,30,47.0,60.0,39.0,12.3,0.67,896.4,43.0
1900,4,11,20,30,3.0,23.6,2.0,10.4,1.94,896.6,49.0
1900,4,11,21,30,0.0,0.0,0.0,8.9,2.55,897.1,55.0
1900,4,11,22,30,0.0,0.0,0.0,7.0,2.73,897.2,63.0
1900,4,11,23,30,0.0,0.0,0.0,5.8,2.47,897.8,70.0
1900,4,12,0,30,0.0,0.0,0.0,5.4,2.55,898.2,65.0
1900,4,12,1,30,0.0,0.0,0.0,4.6,2.42,898.6,71.0
1900,4,12,2,30,0.0,0.0,0.0,3.8,2.28,898.3,78.0
1900,4,12,3,30,0.0,0.0,0.0,3.1,2.06,897.9,84.0
1900,4,12,4,30,0.0,0.0,0.0,2.3,1.55,897.4,89.0
1900,4,12,5,30,0.0,0.0,0.0,1.5,1.40,897.3,91.0
1900,4,12,6,30,1.0,0.0,1.0,0.8,1.46,897.2,93.0
1900,4,12,7,30,75.0,454.3,25.0,2.4,1.89,897.8,89.0
1900,4,12,8,30,225.0,597.4,65.0,7.3,1.24,899.4,71.0
1900,4,12,9,30,358.0,552.3,127.0,10.4,1.92,900.1,53.0
1900,4,12,10,30,452.0,508.8,173.0,12.3,3.16,899.5,43.0
1900,4,12,11,30,572.0,532.7,226.0,14.0,3.91,899.6,36.0
1900,4,12,12,30,660.0,552.7,265.0,15.9,4.14,899.1,28.0
1900,4,12,13,30,742.0,722.2,208.0,17.4,3.63,898.8,28.0
1900,4,12,14,30,695.0,733.9,165.0,18.7,3.09,898.4,26.0
1900,4,12,15,30,422.0,224.4,273.0,18.7,3.47,898.1,26.0
1900,4,12,16,30,358.0,249.5,216.0,18.5,3.44,897.8,27.0
1900,4,12,17,30,307.0,356.1,149.0,18.0,3.26,897.7,28.0
1900,4,12,18,30,207.0,354.1,102.0,17.0,3.01,897.2,30.0
1900,4,12,19,30,82.0,232.6,50.0,14.8,3.45,897.0,35.0
1900,4,12,20,30,4.0,0.0,4.0,12.5,4.41,897.0,40.0
1900,4,12,21,30,0.0,0.0,0.0,11.2,4.81,897.4,43.0
1900,4,12,22,30,0.0,0.0,0.0,10.2,4.57,897.4,44.0
1900,4,12,23,30,0.0,0.0,0.0,9.3,4.11,897.6,46.0
1900,4,13,0,30,0.0,0.0,0.0,9.1,3.62,897.3,44.0
1900,4,13,1,30,0.0,0.0,0.0,8.5,3.28,897.6,45.0
1900,4,13,2,30,0.0,0.0,0.0,7.7,3.04,897.5,47.0
1900,4,13,3,30,0.0,0.0,0.0,6.9,3.35,896.8,49.0
1900,4,13,4,30,0.0,0.0,0.0,6.5,3.13,897.2,50.0
1900,4,13,5,30,0.0,0.0,0.0,5.6,2.94,896.6,53.0
1900,4,13,6,30,1.0,0.0,1.0,4.8,2.93,896.2,57.0
1900,4,13,7,30,74.0,327.2,37.0,5.5,3.06,896.1,57.0
1900,4,13,8,30,208.0,468.4,80.0,8.3,2.42,897.5,48.0
1900,4,13,9,30,356.0,512.5,139.0,11.1,2.94,898.2,37.0
1900,4,13,10,30,497.0,589.1,171.0,12.3,3.62,898.3,33.0
1900,4,13,11,30,628.0,690.9,176.0,13.3,3.67,898.1,31.0
1900,4,13,12,30,707.0,734.2,179.0,14.5,3.38,898.1,25.0
1900,4,13,13,30,736.0,732.8,191.0,15.1,2.92,897.6,24.0
1900,4,13,14,30,696.0,626.5,241.0,15.5,2.62,897.3,23.0
1900,4,13,15,30,558.0,519.4,211.0,15.4,2.86,897.8,21.0
1900,4,13,16,30,334.0,218.1,209.0,13.9,2.12,898.0,25.0
1900,4,13,17,30,207.0,73.7,174.0,11.1,1.17,896.9,53.0
1900,4,13,18,30,145.0,129.7,106.0,10.7,1.00,896.6,58.0
1900,4,13,19,30,73.0,162.2,50.0,10.0,1.71,896.2,55.0
1900,4,13,20,30,4.0,0.0,4.0,8.8,2.15,896.2,56.0
1900,4,13,21,30,0.0,0.0,0.0,7.3,1.03,896.4,63.0
1900,4,13,22,30,0.0,0.0,0.0,6.1,1.04,896.4,73.0
1900,4,13,23,30,0.0,0.0,0.0,4.5,1.66,895.3,80.0
1900,4,14,0,30,0.0,0.0,0.0,3.5,1.70,894.9,67.0
1900,4,14,1,30,0.0,0.0,0.0,2.4,1.73,895.6,73.0
1900,4,14,2,30,0.0,0.0,0.0,1.5,2.21,896.0,81.0
1900,4,14,3,30,0.0,0.0,0.0,1.3,1.84,897.9,85.0
1900,4,14,4,30,0.0,0.0,0.0,1.2,1.65,897.9,88.0
1900,4,14,5,30,0.0,0.0,0.0,0.9,1.61,897.9,90.0
1900,4,14,6,30,2.0,0.0,2.0,0.8,1.70,897.9,90.0
1900,4,14,7,30,71.0,261.3,40.0,2.3,1.80,898.8,84.0
1900,4,14,8,30,216.0,480.9,82.0,4.1,2.15,899.6,74.0
1900,4,14,9,30,336.0,452.7,142.0,5.3,3.16,899.3,65.0
1900,4,14,10,30,486.0,546.4,181.0,7.0,3.41,899.8,51.0
